category_main_cb,category_type_cb,price,floor,area_usable,has_elevator,has_terrace,city,latitude,longitude,floor_number,500m_atm_distance,500m_bus_public_transport_distance,500m_kindergarten_distance,500m_medic_distance,500m_metro_distance,500m_playground_distance,500m_post_office_distance,500m_restaurant_distance,500m_school_distance,500m_shop_distance,500m_small_shop_distance,500m_train_distance,500m_vet_distance,status_development,status_new,status_very_good,layout_1kk,layout_21,layout_2kk,layout_31,layout_3kk,layout_41,layout_4kk,layout_51,layout_5kk,layout_6_plus,layout_atypical,building_type_wood,building_type_stone,building_type_modular,building_type_assembled,building_type_panel,building_type_skeleton,building_type_mixed,condition_new_build,condition_under_construction,condition_very_good,district_praha_1,district_praha_10,district_praha_2,district_praha_3,district_praha_4,district_praha_5,district_praha_6,district_praha_7,district_praha_8,district_praha_9,metro_dist_A,metro_dist_B,metro_dist_C,1000m_A,1000m_B,1000m_C,nearest_station_name,nearest_station_Bořislavka,nearest_station_Budějovická,nearest_station_Chodov,nearest_station_Dejvická,nearest_station_Depo Hostivař,nearest_station_Flora,nearest_station_Florenc,nearest_station_Hlavní nádraží,nearest_station_Hloubětín,nearest_station_Hradčanská,nearest_station_Háje,nearest_station_Hůrka,nearest_station_I. P. Pavlova,nearest_station_Invalidovna,nearest_station_Jinonice,nearest_station_Jiřího z Poděbrad,nearest_station_Karlovo náměstí,nearest_station_Kačerov,nearest_station_Kobylisy,nearest_station_Kolbenova,nearest_station_Křižíkova,nearest_station_Letňany,nearest_station_Luka,nearest_station_Lužiny,nearest_station_Ládví,nearest_station_Malostranská,nearest_station_Muzeum,nearest_station_Můstek,nearest_station_Nemocnice Motol,nearest_station_Nové Butovice,nearest_station_Nádraží Holešovice,nearest_station_Nádraží Veleslavín,nearest_station_Náměstí Míru,nearest_station_Náměstí Republiky,nearest_station_Národní třída,nearest_station_Opatov,nearest_station_Palmovka,nearest_station_Pankrác,nearest_station_Petřiny,nearest_station_Pražského povstání,nearest_station_Prosek,nearest_station_Radlická,nearest_station_Rajská zahrada,nearest_station_Roztyly,nearest_station_Skalka,nearest_station_Smíchovské nádraží,nearest_station_Staroměstská,nearest_station_Stodůlky,nearest_station_Strašnická,nearest_station_Střížkov,nearest_station_Vltavská,nearest_station_Vysočanská,nearest_station_Vyšehrad,nearest_station_Zličín,nearest_station_Černý Most,nearest_station_Českomoravská,nearest_station_Želivského
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8545117.0,2. podlaží z celkem 4 včetně 2 podzemních,54.0,1,0,Praha,50.0324458,14.539289,2,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4554.945637434309,8258.082104286052,879.1862125849038,0,0,1,Háje,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8615552.0,6. podlaží z celkem 8 včetně 2 podzemních,43.0,1,0,Praha,50.031737,14.506943,6,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4025.6234579195398,7720.290800516314,455.1221732569741,0,0,1,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8392907.0,5. podlaží z celkem 8 včetně 2 podzemních,43.0,1,0,Praha,50.031737,14.506943,5,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4025.6234579195398,7720.290800516314,455.1221732569741,0,0,1,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7762737.0,2. podlaží z celkem 8 včetně 2 podzemních,43.0,1,0,Praha,50.031737,14.506943,2,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4025.6234579195398,7720.290800516314,455.1221732569741,0,0,1,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8787218.0,7. podlaží z celkem 8 včetně 2 podzemních,43.0,1,0,Praha,50.031737,14.506943,7,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4025.6234579195398,7720.290800516314,455.1221732569741,0,0,1,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",9894900.0,1. podlaží z celkem 5,56.0,1,19,Praha,50.140028,14.447214,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5624.449053354147,4461.913939907091,1824.4676923664001,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12111900.0,4. podlaží z celkem 5,76.0,1,0,Praha,50.140028,14.447214,4,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5624.449053354147,4461.913939907091,1824.4676923664001,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",15257900.0,1. podlaží z celkem 3,83.0,1,11,Praha,50.140028,14.447214,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5624.449053354147,4461.913939907091,1824.4676923664001,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",17990900.0,5. podlaží z celkem 5,119.0,1,47,Praha,50.140028,14.447214,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5624.449053354147,4461.913939907091,1824.4676923664001,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18369900.0,1. podlaží z celkem 5,115.0,1,20,Praha,50.140028,14.447214,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5624.449053354147,4461.913939907091,1824.4676923664001,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5488617.0,2. podlaží z celkem 11,29.0,1,0,Praha,50.03805053820435,14.507232747217621,2,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3323.4668522647808,7242.4119177460525,1152.3129389943988,0,0,0,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10825444.0,6. podlaží,64.0,0,0,Praha,50.03856398880431,14.5089700661597,6,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3268.169448485518,7244.0915462571675,1210.2273608683506,0,0,0,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7151239.0,5. podlaží,39.0,0,0,Praha,50.03805053820435,14.507232747217621,5,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3323.4668522647808,7242.4119177460525,1152.3129389943988,0,0,0,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5353790.0,8. podlaží,25.0,1,0,Praha,50.03879163751468,14.511190562567688,8,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3252.075843273067,7292.350005465727,1254.5962883798552,0,0,0,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",17094000.0,2. podlaží,105.0,1,0,Praha,50.001867,14.356027,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8223.264980810216,5066.178641569446,8099.053664825257,0,0,0,Lužiny,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",9271000.0,2. podlaží,58.0,1,24,Praha,50.001867,14.356027,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8223.264980810216,5066.178641569446,8099.053664825257,0,0,0,Lužiny,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12036000.0,2. podlaží,72.0,1,0,Praha,50.001867,14.356027,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8223.264980810216,5066.178641569446,8099.053664825257,0,0,0,Lužiny,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",20236000.0,2. podlaží,118.0,1,0,Praha,50.001867,14.356027,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8223.264980810216,5066.178641569446,8099.053664825257,0,0,0,Lužiny,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7802278.0,2. podlaží z celkem 4 včetně 1 podzemního,58.0,0,0,Praha,50.0133376,14.5829129,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8118.672118793691,10521.097020249372,4427.505817031598,0,0,0,Háje,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6186768.0,6. podlaží z celkem 11 včetně 2 podzemních,31.0,1,0,Praha,50.1031867,14.5211887,6,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3144.1938478940297,902.6653962751091,2403.9894567008623,0,1,0,Kolbenova,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6119145.0,1. podlaží z celkem 5 včetně 1 podzemního,31.0,0,17,Praha,50.132416,14.485471,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6063.739493849652,2704.7082768617533,751.3763081982833,0,0,1,Střížkov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8050604.0,1. podlaží z celkem 12 včetně 3 podzemních,49.0,1,16,Praha,50.1024581,14.5069986,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3111.9758048526824,964.4343929934927,1955.4744237104526,0,1,0,Vysočanská,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7100729.0,4. podlaží z celkem 6,45.0,1,0,Praha,50.1305774376776,14.5494117164842,4,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6609.557780351031,2753.653960039761,2430.7069694941933,0,0,0,Letňany,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7461500.0,5. podlaží z celkem 6,44.0,1,0,Praha,50.1069575,14.5102069444,5,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3568.2606991742546,523.3142723039878,1594.7644861629947,0,1,0,Kolbenova,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7206016.0,3. podlaží z celkem 6,45.0,1,0,Praha,50.1069575,14.5102069444,3,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3568.2606991742546,523.3142723039878,1594.7644861629947,0,1,0,Kolbenova,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10962500.0,5. podlaží z celkem 6 včetně 1 podzemního,74.0,1,33,Praha,50.1305774376776,14.5494117164842,5,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6609.557780351031,2753.653960039761,2430.7069694941933,0,0,0,Letňany,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12022496.0,1. podlaží,78.0,1,0,Praha,50.1186422843674,14.5131695315228,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4846.900687168721,932.7396850832899,775.332839460348,0,1,1,Letňany,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8950000.0,3. podlaží,55.0,0,0,Praha,50.119326083461836,14.507049285634295,3,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4960.968062132724,1048.424961149305,609.5683215230267,0,0,1,Prosek,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",19993384.0,2. podlaží,105.0,0,0,Praha,50.00881941608839,14.407177802890033,2,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7692.871692978774,5623.012723126339,4949.499214952882,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",16454094.0,3. podlaží,81.0,0,0,Praha,50.00881941608839,14.407177802890033,3,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7692.871692978774,5623.012723126339,4949.499214952882,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7357525.0,8. podlaží z celkem 11,40.0,1,0,Praha,50.03879163751468,14.511190562567688,8,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3252.075843273067,7292.350005465727,1254.5962883798552,0,0,0,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
